x,a,b,c,d,index_value,true_index_value,label
1,152,24,191,31,228,3894.52,0
2,152,24,191,32,228,3894.52,0
3,158,37,191,33,251,3893.39,0
4,218,67,191,34,297,3891.14,0
5,235,80,204,44,295,3891.23,0
6,241,82,211,47,295,3891.23,0
7,241,81,208,44,265,3892.71,0
8,240,79,197,42,278,3892.07,0
9,230,75,190,42,283,3891.82,0
10,211,73,182,43,294,3891.28,0
11,210,71,192,45,301,3890.94,0
12,219,76,190,47,317,3890.15,0
13,223,77,183,51,326,3889.71,0
14,228,89,183,55,339,3889.08,0
15,228,90,181,54,345,3888.78,0
16,227,93,195,54,344,3888.83,0
17,223,89,192,53,340,3889.03,0
18,220,88,186,54,333,3889.37,0
19,219,84,177,54,331,3889.47,0
20,219,79,170,53,324,3889.81,0
21,218,70,179,52,303,3890.84,0
22,213,64,172,52,285,3891.72,0
23,211,57,158,53,271,3892.41,0
24,221,67,153,58,299,3891.04,0
25,226,72,166,60,321,3889.96,0
26,231,84,175,67,349,3888.59,0
27,231,88,178,65,359,3888.09,0
28,231,89,177,63,359,3888.09,0
29,230,88,177,62,360,3888.05,0
30,223,83,181,60,348,3888.63,0
31,222,78,176,60,343,3888.88,0
32,216,74,165,61,328,3889.62,0
33,216,75,158,62,329,3889.57,0
34,216,78,172,63,345,3888.78,0
35,222,84,177,65,352,3888.44,0
36,222,85,174,68,366,3887.75,0
37,222,85,172,68,367,3887.7,0
38,222,84,169,69,360,3888.05,0
39,222,80,172,69,353,3888.39,0
40,221,78,167,69,348,3888.63,0
41,221,73,158,70,346,3888.73,0
42,221,73,152,70,345,3888.78,0
43,223,77,161,72,349,3888.59,0
44,223,79,168,72,350,3888.54,0
45,223,78,166,72,351,3888.49,0
46,224,83,159,74,375,3887.31,0
47,229,87,156,79,383,3886.92,0
48,230,97,174,82,418,3885.2,0
49,230,101,183,82,422,3885.0,0
50,231,101,182,83,422,3885.0,0
51,231,97,182,84,411,3885.54,0
52,231,94,182,84,411,3885.54,0
53,230,90,177,84,409,3885.64,0
54,230,88,171,83,410,3885.59,0
55,229,90,169,82,422,3885.0,0
56,227,91,166,82,423,3884.96,0
57,225,94,178,82,436,3884.32,0
58,224,91,180,81,436,3884.32,0
59,224,88,176,80,435,3884.37,0
60,222,86,170,80,434,3884.42,0
