x,a,b,c,d,index_value,true_index_value
2,91,18,59,4,30,3872.11
3,103,18,59,6,20,3872.94
4,136,26,59,6,28,3872.28
5,151,33,69,7,34,3871.78
6,156,39,77,7,53,3870.2
7,156,35,73,8,59,3869.7
8,170,35,62,8,65,3869.2
9,178,35,55,9,63,3869.37
10,178,34,51,9,62,3869.45
11,177,30,49,9,57,3869.87
12,176,28,52,9,57,3869.87
13,176,25,47,9,55,3870.03
14,177,23,40,9,48,3870.62
15,177,17,33,9,38,3871.45
16,176,16,42,9,34,3871.78
17,174,17,40,10,36,3871.61
18,174,19,38,10,42,3871.11
19,175,20,34,10,43,3871.03
20,177,21,28,10,50,3870.45
21,177,25,40,11,56,3869.95
22,180,26,40,11,61,3869.53
23,182,28,36,13,65,3869.2
24,190,35,34,15,75,3868.37
25,190,37,48,16,80,3867.95
26,197,44,55,17,89,3867.21
27,197,49,54,19,92,3866.96
28,207,60,55,20,108,3865.63
29,209,64,64,23,116,3864.96
30,210,74,78,24,133,3863.55
31,211,77,80,25,138,3863.13
32,211,73,82,24,138,3863.13
33,210,68,78,23,132,3863.63
34,208,55,78,22,109,3865.54
35,204,44,66,20,96,3866.62
36,202,32,54,18,69,3868.87
37,199,25,40,17,60,3869.62
38,192,18,35,17,45,3870.86
39,189,17,42,17,48,3870.62
40,187,17,40,16,49,3870.53
41,186,13,36,15,51,3870.37
42,186,10,29,15,46,3870.78
43,184,6,32,15,40,3871.28
44,182,7,30,16,39,3871.36
45,182,10,26,16,46,3870.78
46,183,13,26,17,52,3870.28
47,183,17,26,17,58,3869.78
48,183,18,34,17,54,3870.12
49,183,17,34,17,48,3870.62
50,183,15,28,17,43,3871.03
51,184,15,25,17,44,3870.95
52,184,16,29,17,45,3870.86
53,184,16,30,17,44,3870.95
54,184,17,28,18,44,3870.95
55,187,22,27,19,58,3869.78
56,188,24,28,20,62,3869.45
57,188,27,37,20,69,3868.87
58,188,23,35,20,68,3868.95
59,187,21,29,20,64,3869.29
60,188,20,24,21,69,3868.87
61,188,21,30,21,71,3868.7
62,188,20,33,21,70,3868.79
63,189,22,28,22,72,3868.62
64,191,26,27,23,77,3868.2
65,192,34,31,24,94,3866.79
66,195,41,40,25,98,3866.46
67,196,49,49,27,117,3864.88
68,196,53,54,27,118,3864.8
69,196,51,57,27,118,3864.8
70,196,49,57,27,110,3865.46
71,197,46,53,28,105,3865.88
72,197,44,50,29,96,3866.62
73,198,44,48,29,95,3866.71
74,199,46,45,30,95,3866.71
75,199,49,50,31,102,3866.13
76,199,53,55,31,104,3865.96
77,200,54,57,31,106,3865.79
78,200,50,57,30,96,3866.62
79,199,49,57,30,94,3866.79
80,198,42,53,30,81,3867.87
81,197,41,49,29,80,3867.95
82,196,42,45,29,82,3867.79
83,195,42,45,29,85,3867.54
84,195,40,47,28,82,3867.79
85,194,37,46,27,77,3868.2
86,193,33,41,26,72,3868.62
87,192,30,38,26,67,3869.04
88,190,27,39,26,63,3869.37
89,192,33,39,27,74,3868.45
90,193,35,39,29,77,3868.2
91,194,45,46,30,98,3866.46
92,194,48,48,31,102,3866.13
93,195,52,54,31,111,3865.38
94,195,54,56,32,114,3865.13
95,195,55,55,32,116,3864.96
96,195,53,55,31,108,3865.63
97,195,45,56,30,96,3866.62
98,194,42,52,30,82,3867.79
99,193,38,44,30,80,3867.95
100,193,38,44,31,81,3867.87
101,193,41,44,31,91,3867.04
102,192,43,47,30,94,3866.79
103,192,42,49,30,93,3866.87
104,192,40,46,29,88,3867.29
105,191,34,40,28,79,3868.04
106,190,32,40,28,72,3868.62
107,189,29,37,28,69,3868.87
108,189,27,34,27,68,3868.95
109,189,24,32,27,65,3869.2
110,188,23,30,27,61,3869.53
111,188,22,31,27,59,3869.7
112,188,23,29,27,64,3869.29
113,187,26,27,27,72,3868.62
114,188,28,28,28,78,3868.12
115,188,31,31,28,81,3867.87
116,188,31,33,28,78,3868.12
117,188,30,32,27,77,3868.2
118,188,30,31,27,76,3868.29
119,187,30,30,26,80,3867.95
120,186,31,32,26,81,3867.87
121,186,30,32,26,79,3868.04
122,185,32,30,26,81,3867.87
123,185,34,30,26,82,3867.79
124,185,36,32,27,87,3867.37
125,185,36,35,26,85,3867.54
126,185,34,34,26,78,3868.12
127,185,31,32,25,75,3868.37
128,185,28,29,24,71,3868.7
129,184,24,28,24,67,3869.04
130,183,22,26,23,65,3869.2
131,182,20,23,23,63,3869.37
132,182,19,22,22,61,3869.53
133,181,17,21,21,58,3869.78
134,181,16,20,21,54,3870.12
135,180,15,17,21,53,3870.2
136,178,16,17,20,53,3870.2
137,179,16,17,20,57,3869.87
138,179,17,18,20,61,3869.53
139,178,18,19,20,64,3869.29
140,178,14,19,19,54,3870.12
141,178,13,17,19,47,3870.7
142,177,10,14,19,42,3871.11
143,177,15,15,19,56,3869.95
144,178,17,17,20,60,3869.62
145,178,23,22,20,71,3868.7
146,180,27,23,22,72,3868.62
147,182,32,27,24,80,3867.95
148,183,35,31,25,82,3867.79
149,183,37,35,26,87,3867.37
150,183,37,36,26,86,3867.46
151,183,35,34,26,87,3867.37
152,184,38,35,27,92,3866.96
153,184,39,36,28,94,3866.79
154,184,40,38,28,91,3867.04
155,184,38,38,28,80,3867.95
156,184,37,38,28,80,3867.95
157,185,37,36,29,82,3867.79
158,185,38,36,29,90,3867.12
159,185,38,36,29,90,3867.12
160,185,37,35,29,88,3867.29
161,185,36,35,29,87,3867.37
162,185,36,34,29,85,3867.54
163,185,36,34,29,85,3867.54
164,185,35,32,29,85,3867.54
165,185,35,34,29,83,3867.71
166,185,33,33,29,82,3867.79
